Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|     220 |         220 |       00:02:31 |       97.51% |       95.91% |       0.0844 |       0.1451 |          0.0010 |
|     221 |         221 |       00:02:32 |       97.53% |       95.90% |       0.0839 |       0.1446 |          0.0010 |
|     222 |         222 |       00:02:33 |       97.55% |       95.94% |       0.0835 |       0.1441 |          0.0010 |
|     223 |         223 |       00:02:34 |       97.57% |       95.98% |       0.0832 |       0.1438 |          0.0010 |
|     224 |         224 |       00:02:34 |       97.58% |       96.01% |       0.0828 |       0.1435 |          0.0010 |
|     225 |         225 |       00:02:35 |       97.58% |       95.96% |       0.0824 |       0.1435 |          0.0010 |
|     226 |         226 |       00:02:36 |       97.61% |       95.98% |       0.0820 |       0.1435 |          0.0010 |
|     227 |         227 |       00:02:36 |       97.62% |       95.97% |       0.0817 |       0.1434 |          0.0010 |
|     228 |         228 |       00:02:37 |       97.63% |       95.97% |       0.0814 |       0.1434 |          0.0010 |
|     229 |         229 |       00:02:38 |       97.64% |       96.00% |       0.0810 |       0.1430 |          0.0010 |
|     230 |         230 |       00:02:38 |       97.66% |       95.98% |       0.0807 |       0.1432 |          0.0010 |
|     231 |         231 |       00:02:39 |       97.66% |       95.99% |       0.0804 |       0.1434 |          0.0010 |
|     232 |         232 |       00:02:40 |       97.66% |       95.99% |       0.0802 |       0.1437 |          0.0010 |
|     233 |         233 |       00:02:40 |       97.66% |       96.03% |       0.0799 |       0.1437 |          0.0010 |
|     234 |         234 |       00:02:41 |       97.68% |       96.06% |       0.0796 |       0.1436 |          0.0010 |
|     235 |         235 |       00:02:42 |       97.68% |       96.08% |       0.0794 |       0.1436 |          0.0010 |
|     236 |         236 |       00:02:42 |       97.70% |       96.07% |       0.0791 |       0.1437 |          0.0010 |
|     237 |         237 |       00:02:43 |       97.70% |       96.06% |       0.0788 |       0.1437 |          0.0010 |
|     238 |         238 |       00:02:44 |       97.70% |       96.07% |       0.0786 |       0.1435 |          0.0010 |
|     239 |         239 |       00:02:44 |       97.71% |       96.06% |       0.0783 |       0.1435 |          0.0010 |
|     240 |         240 |       00:02:45 |       97.72% |       96.05% |       0.0781 |       0.1434 |          0.0010 |
|     241 |         241 |       00:02:46 |       97.73% |       96.03% |       0.0779 |       0.1433 |          0.0010 |
|     242 |         242 |       00:02:47 |       97.74% |       96.01% |       0.0778 |       0.1433 |          0.0010 |
|     243 |         243 |       00:02:47 |       97.75% |       96.02% |       0.0776 |       0.1432 |          0.0010 |
|     244 |         244 |       00:02:48 |       97.75% |       96.04% |       0.0774 |       0.1433 |          0.0010 |
|     245 |         245 |       00:02:49 |       97.76% |       96.04% |       0.0772 |       0.1433 |          0.0010 |
|     246 |         246 |       00:02:49 |       97.76% |       96.04% |       0.0771 |       0.1433 |          0.0010 |
|     247 |         247 |       00:02:50 |       97.78% |       96.06% |       0.0769 |       0.1430 |          0.0010 |
|     248 |         248 |       00:02:51 |       97.77% |       96.06% |       0.0767 |       0.1430 |          0.0010 |
|     249 |         249 |       00:02:51 |       97.78% |       96.08% |       0.0765 |       0.1429 |          0.0010 |
|     250 |         250 |       00:02:52 |       97.79% |       96.07% |       0.0764 |       0.1428 |          0.0010 |
|     251 |         251 |       00:02:53 |       97.81% |       96.05% |       0.0762 |       0.1429 |          0.0010 |
|     252 |         252 |       00:02:53 |       97.81% |       96.03% |       0.0761 |       0.1430 |          0.0010 |
|     253 |         253 |       00:02:54 |       97.82% |       96.02% |       0.0759 |       0.1429 |          0.0010 |
